"Janardhanan, Jith C., Nisha T. Padmanabhan, P. J. Jandas, Nabendu V. Nayar, Narayanapillai Manoj, Suresh C. Pillai, and Honey John. Directed morphology engineering of 2D MoS2 nanosheets to 1D nanoscrolls with enhanced hydrogen evolution and specific capacitance. Journal of Colloid and Interface Science 652 (2023): 240-249."
"Sunil, Mathew, E. J. Jelmy, K. V. Vijoy, K. J. Saji, and Honey John. ""Triboelectric smart shoes for real time position detection."" Sensors and Actuators A: Physical 363 (2023): 114730."
"Sathyan, Meera, P. J. Jandas, M. Venkatesan, Plamen Stamenov, Suresh C. Pillai, and Honey John. ""Iron oxide induced preparation of nanoscrolls of reduced graphene oxide for electrochemical charge storage applications."" Journal of Power Sources 580 (2023): 233384."
"Lazar, K. Anlin, K. V. Vijoy, Shibi Thomas, K. Pradeesh, Honey John, and K. J. Saji. ""A comparative study on impregnation of silver and aluminium nanoparticles into PDMS matrix: Dielectric property tailoring for improving the output performance of triboelectric nanogenerators."" In AIP Conference Proceedings, vol. 2783, no. 1. AIP Publishing, 2023."
"Joseph, Sherin, and Honey John. ""Electrospun Nylon-11 nanofibers for triboelectric energy harvesting."" In AIP Conference Proceedings, vol. 2783, no. 1. AIP Publishing, 2023."
"Mathew, Dhanu Treasa, N. Manoj, K. J. Saji, and Honey John. ""Triboelectric nanogenerator based on industrial oriented lightweight Nylon-6, 6 film."" In AIP Conference Proceedings, vol. 2783, no. 1. AIP Publishing, 2023."
"Vijoy, K. V., K. Anlin Lazar, Honey John, and K. J. Saji. ""Enhancing the triboelectric performance of flexible PDMS/boron nitride composite nanogenerators."" In AIP Conference Proceedings, vol. 2783, no. 1. AIP Publishing, 2023. "
"Sunil, Mathew, K. J. Saji, and Honey John. ""Energy augmentation of triboelectric nanogenerators using PDMS/POA composite."" In AIP Conference Proceedings, vol. 2783, no. 1. AIP Publishing, 2023."
"Sunil, Mathew, K. J. Saji, and Honey John. ""Energy augmentation of triboelectric nanogenerators using PDMS/POA composite."" In AIP Conference Proceedings, vol. 2783, no. 1. AIP Publishing, 2023."
"Vijoy, K. V., Honey John, and K. J. Saji. ""Synergetic effect of interfacial polarization in room temperature cured PDMS-Graphite composite for triboelectric smart mat applications."" Sustainable Energy Technologies and Assessments 58 (2023): 103349."
"Bijina, V., P. J. Jandas, Sherin Joseph, J. Gopu, K. Abhitha, and Honey John. ""Recent trends in industrial and academic developments of green tyre technology."" Polymer Bulletin 80, no. 8 (2023): 8215-8244."
"Shinu, Kunjittikudy Pappukunju, Honey John, and Jayalatha Gopalakrishnan. ""Chitin/deacetylated chitin nanocomposite film for effective adsorption of organic pollutant from aqueous solution."" International Journal of Biological Macromolecules 242 (2023): 125038."
"Elavathingal Johny, Jelmy, Divya Jose, Vijoy Kochuveetil Vavachan, Saji Kachirayil Joseph, and Honey John. ""Enhanced Mechanical Energy Harvesting in Triboelectric Nanogenerator by the Reinforcement of Polypyrrole‐Decorated rGO Sheets in PDMS."" Advanced Engineering Materials 25, no. 13 (2023): 2201789. "
"Lazar, K. Anlin, K. V. Vijoy, Tony Joseph, Honey John, and K. J. Saji. ""Vertically integrated triboelectric nanogenerators using PDMS/LSCO composite."" Materials Science and Engineering: B 292 (2023): 116388."
"Louis, Jesna, Nisha Thekkekudathingal Padmanabhan, Madambi Kunjukuttan Jayaraj, and Honey John. ""Microwave-induced growth of {101̅0} faceted zinc oxide/graphene 2D/2D nanostructures for visible-light photocatalysis and hydrogen evolution reaction."" Journal of Alloys and Compounds 942 (2023): 169071."
"Janardhanan, Jith C., Nisha T. Padmanabhan, Suresh C. Pillai, and Honey John. ""Interface Engineering of 2D NiMOF–MoS2 Hybrids for Electrocatalytic Hydrogen Evolution."" ACS Sustainable Chemistry & Engineering 11, no. 18 (2023): 6890-6902."
"Joseph, Sherin, Nisha T. Padmanabhan, Jiya Jose, and Honey John. ""Antibacterial self-cleaning nylon-11/TiO2nanofiber membranes as triboelectric nanogenerators."" Results in Engineering 17 (2023): 100869."
"Bijina, Vijayan, Ponnath Janardhanan Jandas, Jesvin Jose, Nellorammal Muhammed Ajnas, Kozhikodan Parambil Abhitha, and Honey John. ""Tuning the low rolling resistance, wet grip, and heat build‐up properties of tyre tread formulations using carbon black/thermally exfoliated graphite hybrid fillers."" Journal of Applied Polymer Science 140, no. 8 (2023): e53508."
"Peter, Anmiya, Sherin Joseph, Honey John, and K. Abhitha. ""Edible and food-safe antiviral and antimicrobial smart coatings."" In Antiviral and Antimicrobial Smart Coatings, pp. 453-480. Elsevier, 2023."
"Shilpa, S., and Pramod Gopinath. ""Transition from Regular to Mach Reflection of Shock Waves in Laterally Colliding Laser-Produced Plasmas."" Physics of Wave Phenomena 31, no. 6 (2023): 434-441."
"Lakshmi, B., and Pramod Gopinath. ""Faraday rotation enhancement due to proximity effect of surface plasmon resonance in magnetoplasmonic colloidal mixtures."" Journal of Molecular Liquids 390 (2023): 123103."
"Shilpa, S., and Pramod Gopinath. ""Heterogeneous angularly colliding (Al–Cu) laser-produced plasmas and film deposition."" Applied Physics B 129, no. 10 (2023): 157. "
"Shilpa, S., and Pramod Gopinath. ""Optical emission features of laterally colliding laser-produced plasmas at different ambient pressures."" Spectrochimica Acta Part B: Atomic Spectroscopy 207 (2023): 106757."
"Lakshmi, B., and Pramod Gopinath. ""A simple two-step chemical synthesis of Ni-Au bimetallic nanoparticles for magnetic and optical applications."" In AIP Conference Proceedings, vol. 2783, no. 1. AIP Publishing, 2023."
"Lakshmi, R., and Pramod Gopinath. ""Thermo-optical properties of AIE dye upon restriction of lntramolecular motion."" In AIP Conference Proceedings, vol. 2783, no. 1. AIP Publishing, 2023."
"Srinivasan, Lakshmi, N. Manoj, and Pramod Gopinath. ""Plasmonic nature of graphene quantum dots-an alternative to noble metal plasmonics."" In AIP Conference Proceedings, vol. 2783, no. 1. AIP Publishing, 2023."
"Rafi, Mubeena, Honey John, and Pramod Gopinath. ""Magnetic and optical properties of magnetite/graphene oxide nanohybrid."" In AIP Conference Proceedings, vol. 2783, no. 1. AIP Publishing, 2023."
"Shilpa, S., and Pramod Gopinath. ""Multispecies stagnation layer study in colliding laser produced plasmas."" In Women in Optics and Photonics in India 2022, vol. 12638, pp. 48-50. SPIE, 2023."
"Lakshmi, B., and Pramod Gopinath. ""Ni–Au magnetoplasmonic nanoparticles with a unique intertwined crystal structure showing excellent reduction and tunability of the superparamagnetic blocking temperature."" Nano-Structures & Nano-Objects 34 (2023): 100950."
"Shilpa, S., and Pramod Gopinath. ""Dynamics of angularly colliding laser-produced plasmas in air and argon ambient."" Vacuum 208 (2023): 111729."
"Aiswarya, P., Sarita G. Bhat, and Sreeja Narayanan. ""Organic Nanoparticles in Postharvest Management and the Mechanisms Involved."" Postharvest Nanotechnology for Fresh Horticultural Produce (2023): 49-75."
"Babukutty, Blessy, Chandini C. Mohan, Deepalekshmi Ponnamma, Swapna S. Nair, Jiya Jose, Sarita G. Bhat, and Sabu Thomas. ""In vitro evaluation of anticancer properties of Mn-substituted magnetite ferrofluids with human osteosarcoma and cervical cancer cells."" Journal of Magnetism and Magnetic Materials 588 (2023): 171405."
"Peter, Anmiya, Sreelakshmi Sadanandan, E. S. Bindiya, Nivedya Mohan, Sarita G. Bhat, and K. Abhitha. ""Biofilm inhibition on natural rubber by hydrophilic modification using carboxymethyl chitosan stabilised high energy faceted silver nanoparticles."" Carbohydrate Polymer Technologies and Applications 6 (2023): 100357."
"Aswathy, Ajayakumar, Pookalavan Karicherry Vineetha, Vishal Kandathil, Jiya Jose, Sarita G. Bhat, and Narayanapillai Manoj. ""A simple live cell imaging “turn–on” fluorescence probe for the selective and sensitive detection of aqueous Hg2+ ions."" Journal of Fluorescence 34, no. 4 (2024): 1671-1682."
"Nath, Soorya G., Jiya Jose, K. C. Bins, Sarita G. Bhat, and E. I. Anila. ""Monoclinic yttrium oxide quantum dots surface modified by biotin for bioimaging applications."" Surfaces and Interfaces 40 (2023): 103112."
"D’Rose, Venetia, and Sarita G. Bhat. ""Immunomodulation of gastrointestinal tract by probiotics: an insight into the role of Lactobacillus sp. and Bacillus sp. on immunity."" Journal of BioScience and Biotechnology 12, no. 1 (2023): 59-74."
"Babukutty, Blessy, Deepalekshmi Ponnamma, Swapna S. Nair, Jiya Jose, Saritha G. Bhat, and Sabu Thomas. ""Structural, magnetic and antibacterial properties of manganese-substituted magnetite ferrofluids."" International Journal of Minerals, Metallurgy and Materials 30, no. 7 (2023): 1417-1426."
"D'Rose, Venetia, and Sarita Ganapathy Bhat. ""Whole genome sequence analysis enabled affirmation of the probiotic potential of marine sporulater Bacillus amyloliquefaciens BTSS3 isolated from Centroscyllium fabricii."" Gene 864 (2023): 147305."
